"sample_id"	"tissue"	"type"	"treatment"	"time"	"Family"	"RA"
"T10_432_DAM_W_G_I_2"	"S_polyrhiza432_9509"	"ambient_water"	"none"	"10"	"Cytophagaceae"	1.77459996123447
"T10_432_DAM_W_G_I_2"	"S_polyrhiza432_9509"	"ambient_water"	"none"	"10"	"Hyphomicrobiaceae"	1.01795418488288
"T10_432_DAM_W_G_I_2"	"S_polyrhiza432_9509"	"ambient_water"	"none"	"10"	"Methylophilaceae"	2.62528804944759
"T10_432_DAM_W_G_I_2"	"S_polyrhiza432_9509"	"ambient_water"	"none"	"10"	"Microbacteriaceae"	2.92033682941012
"T10_432_DAM_W_G_I_2"	"S_polyrhiza432_9509"	"ambient_water"	"none"	"10"	"Moraxellaceae"	2.36469752115952
"T10_432_DAM_W_G_I_2"	"S_polyrhiza432_9509"	"ambient_water"	"none"	"10"	"Oxalobacteraceae"	3.45156820939131
"T10_432_DAM_W_G_I_2"	"S_polyrhiza432_9509"	"ambient_water"	"none"	"10"	"Pseudomonadaceae"	21.6218350454777
"T10_432_DAM_W_G_I_2"	"S_polyrhiza432_9509"	"ambient_water"	"none"	"10"	"Sinobacteraceae"	1.5908226189707
"T10_432_DAM_W_G_I_2"	"S_polyrhiza432_9509"	"ambient_water"	"none"	"10"	"Sphingomonadaceae"	11.7366240963682
"T10_432_DAM_W_G_I_2"	"S_polyrhiza432_9509"	"ambient_water"	"none"	"10"	"Xanthomonadaceae"	26.1703242665059
"T10_432_DAM_W_G_I_2"	"S_polyrhiza432_9509"	"ambient_water"	"none"	"10"	"low abundance (< 1% RA)"	8.05102692768792
"T10_432_DAM_W_G_I_2"	"S_polyrhiza432_9509"	"ambient_water"	"none"	"10"	"unclassified"	6.79832590327282
"T10_432_DAM_W_J_L_2"	"S_polyrhiza432_9509"	"ambient_water"	"none"	"10"	"Alcaligenaceae"	4.69987536686367
"T10_432_DAM_W_J_L_2"	"S_polyrhiza432_9509"	"ambient_water"	"none"	"10"	"Caulobacteraceae"	2.3127487637197
"T10_432_DAM_W_J_L_2"	"S_polyrhiza432_9509"	"ambient_water"	"none"	"10"	"Chitinophagaceae"	6.62917621517308
"T10_432_DAM_W_J_L_2"	"S_polyrhiza432_9509"	"ambient_water"	"none"	"10"	"Comamonadaceae"	2.12680416515901
"T10_432_DAM_W_J_L_2"	"S_polyrhiza432_9509"	"ambient_water"	"none"	"10"	"Cytophagaceae"	1.23125477425321
"T10_432_DAM_W_J_L_2"	"S_polyrhiza432_9509"	"ambient_water"	"none"	"10"	"Hyphomicrobiaceae"	2.06197483214731
"T10_432_DAM_W_J_L_2"	"S_polyrhiza432_9509"	"ambient_water"	"none"	"10"	"Methylophilaceae"	2.19716158083062
"T10_432_DAM_W_J_L_2"	"S_polyrhiza432_9509"	"ambient_water"	"none"	"10"	"Microbacteriaceae"	8.20116190246452
"T10_432_DAM_W_J_L_2"	"S_polyrhiza432_9509"	"ambient_water"	"none"	"10"	"Moraxellaceae"	2.79067663731757
"T10_432_DAM_W_J_L_2"	"S_polyrhiza432_9509"	"ambient_water"	"none"	"10"	"Oxalobacteraceae"	2.64041329956177
"T10_432_DAM_W_J_L_2"	"S_polyrhiza432_9509"	"ambient_water"	"none"	"10"	"Pseudomonadaceae"	7.9277730872834
"T10_432_DAM_W_J_L_2"	"S_polyrhiza432_9509"	"ambient_water"	"none"	"10"	"Rhizobiaceae"	4.08776585052065
"T10_432_DAM_W_J_L_2"	"S_polyrhiza432_9509"	"ambient_water"	"none"	"10"	"Sphingobacteriaceae"	13.0251678526917
"T10_432_DAM_W_J_L_2"	"S_polyrhiza432_9509"	"ambient_water"	"none"	"10"	"Sphingomonadaceae"	1.82879025449282
"T10_432_DAM_W_J_L_2"	"S_polyrhiza432_9509"	"ambient_water"	"none"	"10"	"Xanthomonadaceae"	23.6285329473727
"T10_432_DAM_W_J_L_2"	"S_polyrhiza432_9509"	"ambient_water"	"none"	"10"	"low abundance (< 1% RA)"	8.04637558798697
"T10_432_DAM_W_J_L_2"	"S_polyrhiza432_9509"	"ambient_water"	"none"	"10"	"unclassified"	6.56434688216138
"T0_432_B_3_2"	"S_polyrhiza432_9509"	"treated_tissue"	"none"	"0"	"Bacillaceae"	9.93292877674864
"T0_432_B_3_2"	"S_polyrhiza432_9509"	"treated_tissue"	"none"	"0"	"Burkholderiaceae"	3.7208559565634
"T0_432_B_3_2"	"S_polyrhiza432_9509"	"treated_tissue"	"none"	"0"	"Comamonadaceae"	1.37336314276589
"T0_432_B_3_2"	"S_polyrhiza432_9509"	"treated_tissue"	"none"	"0"	"Moraxellaceae"	7.58543596295113
"T0_432_B_3_2"	"S_polyrhiza432_9509"	"treated_tissue"	"none"	"0"	"Neisseriaceae"	1.16576173746407
"T0_432_B_3_2"	"S_polyrhiza432_9509"	"treated_tissue"	"none"	"0"	"Nocardiaceae"	6.16416480357713
"T0_432_B_3_2"	"S_polyrhiza432_9509"	"treated_tissue"	"none"	"0"	"Oxalobacteraceae"	1.64484190354519
"T0_432_B_3_2"	"S_polyrhiza432_9509"	"treated_tissue"	"none"	"0"	"Paenibacillaceae"	5.39763653784733
"T0_432_B_3_2"	"S_polyrhiza432_9509"	"treated_tissue"	"none"	"0"	"Planococcaceae"	1.77259661450016
"T0_432_B_3_2"	"S_polyrhiza432_9509"	"treated_tissue"	"none"	"0"	"Pseudomonadaceae"	38.5180453529224
"T0_432_B_3_2"	"S_polyrhiza432_9509"	"treated_tissue"	"none"	"0"	"Sphingomonadaceae"	1.34142446502715
"T0_432_B_3_2"	"S_polyrhiza432_9509"	"treated_tissue"	"none"	"0"	"Staphylococcaceae"	2.87448099648675
"T0_432_B_3_2"	"S_polyrhiza432_9509"	"treated_tissue"	"none"	"0"	"Streptomycetaceae"	11.2104758862983
"T0_432_B_3_2"	"S_polyrhiza432_9509"	"treated_tissue"	"none"	"0"	"low abundance (< 1% RA)"	6.9466624081763
"T0_432_B_3_2"	"S_polyrhiza432_9509"	"treated_tissue"	"none"	"0"	"unclassified"	0.351325455126158
"T5_432_DAM_B_H_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"5"	"Methylophilaceae"	8.99199536838926
"T5_432_DAM_B_H_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"5"	"Moraxellaceae"	28.3667279180406
"T5_432_DAM_B_H_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"5"	"Oxalobacteraceae"	49.181916580663
"T5_432_DAM_B_H_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"5"	"Sphingomonadaceae"	6.43831651018199
"T5_432_DAM_B_H_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"5"	"Xanthomonadaceae"	4.12188184358245
"T5_432_DAM_B_H_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"5"	"low abundance (< 1% RA)"	2.86832632718302
"T5_432_DAM_B_H_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"5"	"unclassified"	0.0308354519596244
"T5_432_DAM_B_I_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"5"	"Comamonadaceae"	18.7857423019374
"T5_432_DAM_B_I_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"5"	"Methylophilaceae"	1.57956157723727
"T5_432_DAM_B_I_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"5"	"Oxalobacteraceae"	67.0475950666544
"T5_432_DAM_B_I_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"5"	"Pseudomonadaceae"	7.32302566908621
"T5_432_DAM_B_I_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"5"	"Xanthomonadaceae"	1.93886099180197
"T5_432_DAM_B_I_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"5"	"low abundance (< 1% RA)"	2.84437299346772
"T5_432_DAM_B_I_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"5"	"unclassified"	0.480841399815024
"T5_432_DAM_B_J_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"5"	"Comamonadaceae"	45.3866336529195
"T5_432_DAM_B_J_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"5"	"Methylophilaceae"	3.86950190977962
"T5_432_DAM_B_J_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"5"	"Oxalobacteraceae"	32.4634398542518
"T5_432_DAM_B_J_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"5"	"Pseudomonadaceae"	4.39565850467421
"T5_432_DAM_B_J_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"5"	"Xanthomonadaceae"	9.3864085591891
"T5_432_DAM_B_J_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"5"	"low abundance (< 1% RA)"	3.60360994070187
"T5_432_DAM_B_J_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"5"	"unclassified"	0.894747578483853
"T5_432_DAM_B_L_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"5"	"Comamonadaceae"	33.6797965829504
"T5_432_DAM_B_L_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"5"	"Methylophilaceae"	4.82111790159254
"T5_432_DAM_B_L_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"5"	"Oxalobacteraceae"	41.8856225186243
"T5_432_DAM_B_L_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"5"	"Pseudomonadaceae"	7.96437971182585
"T5_432_DAM_B_L_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"5"	"Xanthomonadaceae"	5.61460052638622
"T5_432_DAM_B_L_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"5"	"low abundance (< 1% RA)"	5.38988267832449
"T5_432_DAM_B_L_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"5"	"unclassified"	0.644600080296204
"T10_432_DAM_B_A_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"Alcaligenaceae"	4.55991893477449
"T10_432_DAM_B_A_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"Caulobacteraceae"	8.03274608451405
"T10_432_DAM_B_A_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"Comamonadaceae"	4.27459067394357
"T10_432_DAM_B_A_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"Methylophilaceae"	6.17677907948303
"T10_432_DAM_B_A_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"Microbacteriaceae"	1.8248564469965
"T10_432_DAM_B_A_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"Moraxellaceae"	1.08353629268813
"T10_432_DAM_B_A_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"Oxalobacteraceae"	2.89861513573092
"T10_432_DAM_B_A_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"Pseudomonadaceae"	4.27814616629038
"T10_432_DAM_B_A_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"Xanthomonadaceae"	62.7811061136691
"T10_432_DAM_B_A_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"low abundance (< 1% RA)"	3.12527777283959
"T10_432_DAM_B_A_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"unclassified"	0.964427299070239
"T10_432_DAM_B_B_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"Alcaligenaceae"	1.96627798624928
"T10_432_DAM_B_B_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"Caulobacteraceae"	20.1658397763619
"T10_432_DAM_B_B_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"Comamonadaceae"	11.9059611655376
"T10_432_DAM_B_B_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"Methylophilaceae"	7.29279472133377
"T10_432_DAM_B_B_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"Oxalobacteraceae"	5.41025511874481
"T10_432_DAM_B_B_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"Pseudomonadaceae"	13.8319439897247
"T10_432_DAM_B_B_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"Xanthomonadaceae"	33.6237942931977
"T10_432_DAM_B_B_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"low abundance (< 1% RA)"	3.68322965723928
"T10_432_DAM_B_B_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"unclassified"	2.11990329161105
"T10_432_DAM_B_C_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"Alcaligenaceae"	1.25916275740988
"T10_432_DAM_B_C_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"Caulobacteraceae"	28.0107800435004
"T10_432_DAM_B_C_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"Comamonadaceae"	12.1739568015477
"T10_432_DAM_B_C_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"Methylophilaceae"	3.50519153028532
"T10_432_DAM_B_C_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"Oxalobacteraceae"	4.38470441545661
"T10_432_DAM_B_C_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"Pseudomonadaceae"	3.93180839702766
"T10_432_DAM_B_C_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"Xanthomonadaceae"	41.8487103646093
"T10_432_DAM_B_C_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"low abundance (< 1% RA)"	3.3167644213834
"T10_432_DAM_B_C_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"unclassified"	1.56892126877981
"T10_432_DAM_B_D_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"Alcaligenaceae"	4.27115866291475
"T10_432_DAM_B_D_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"Brucellaceae"	6.41717430965707
"T10_432_DAM_B_D_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"Caulobacteraceae"	5.410649679953
"T10_432_DAM_B_D_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"Comamonadaceae"	6.15974519929497
"T10_432_DAM_B_D_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"Frankiaceae"	3.79572652215591
"T10_432_DAM_B_D_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"Methylophilaceae"	3.40765020563406
"T10_432_DAM_B_D_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"Microbacteriaceae"	3.12780234391911
"T10_432_DAM_B_D_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"Oxalobacteraceae"	2.12514301617242
"T10_432_DAM_B_D_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"Pseudomonadaceae"	16.3432697362318
"T10_432_DAM_B_D_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"Rhizobiaceae"	1.53065957512601
"T10_432_DAM_B_D_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"Xanthomonadaceae"	42.8948019419277
"T10_432_DAM_B_D_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"low abundance (< 1% RA)"	3.02343919106961
"T10_432_DAM_B_D_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"unclassified"	1.4927796159436
"T10_432_DAM_B_E_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"Alcaligenaceae"	3.22141853298779
"T10_432_DAM_B_E_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"Brucellaceae"	5.47776531414794
"T10_432_DAM_B_E_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"Caulobacteraceae"	12.0688765971712
"T10_432_DAM_B_E_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"Comamonadaceae"	6.36354259338052
"T10_432_DAM_B_E_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"Frankiaceae"	1.14171147126704
"T10_432_DAM_B_E_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"Methylophilaceae"	3.37162676156217
"T10_432_DAM_B_E_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"Oxalobacteraceae"	2.66248920176898
"T10_432_DAM_B_E_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"Pseudomonadaceae"	2.54902719220207
"T10_432_DAM_B_E_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"Rhizobiaceae"	8.93190990084967
"T10_432_DAM_B_E_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"Xanthomonadaceae"	47.191815263219
"T10_432_DAM_B_E_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"low abundance (< 1% RA)"	4.97556698771258
"T10_432_DAM_B_E_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"unclassified"	2.0442501837311
"T10_432_DAM_B_F_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"Alcaligenaceae"	1.36462123947887
"T10_432_DAM_B_F_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"Brucellaceae"	3.14730964749021
"T10_432_DAM_B_F_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"Caulobacteraceae"	7.14603183421762
"T10_432_DAM_B_F_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"Comamonadaceae"	5.14944859579433
"T10_432_DAM_B_F_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"Methylophilaceae"	1.45281813383705
"T10_432_DAM_B_F_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"Oxalobacteraceae"	3.58690519181088
"T10_432_DAM_B_F_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"Phyllobacteriaceae"	1.04933470374177
"T10_432_DAM_B_F_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"Pseudomonadaceae"	12.2586738520514
"T10_432_DAM_B_F_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"Rhizobiaceae"	10.7329370260285
"T10_432_DAM_B_F_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"Xanthomonadaceae"	45.8519681102253
"T10_432_DAM_B_F_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"low abundance (< 1% RA)"	4.04316786577405
"T10_432_DAM_B_F_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"unclassified"	4.21678379954999
"T10_432_DAM_B_G_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"Alcaligenaceae"	8.18329125372122
"T10_432_DAM_B_G_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"Brucellaceae"	2.03489467535893
"T10_432_DAM_B_G_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"Burkholderiaceae"	1.60982778761729
"T10_432_DAM_B_G_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"Caulobacteraceae"	8.06044390850511
"T10_432_DAM_B_G_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"Comamonadaceae"	4.75863888156159
"T10_432_DAM_B_G_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"Methylophilaceae"	1.15687530617628
"T10_432_DAM_B_G_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"Oxalobacteraceae"	2.41624901081509
"T10_432_DAM_B_G_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"Pseudomonadaceae"	28.9316802954366
"T10_432_DAM_B_G_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"Rhizobiaceae"	1.22545879338282
"T10_432_DAM_B_G_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"Xanthomonadaceae"	39.0790217432264
"T10_432_DAM_B_G_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"low abundance (< 1% RA)"	1.85853713682783
"T10_432_DAM_B_G_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"unclassified"	0.685081207370841
"T10_432_DAM_B_H_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"Caulobacteraceae"	7.99493567186133
"T10_432_DAM_B_H_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"Comamonadaceae"	26.6249604349364
"T10_432_DAM_B_H_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"Methylophilaceae"	1.66576675541653
"T10_432_DAM_B_H_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"Oxalobacteraceae"	10.2987084721989
"T10_432_DAM_B_H_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"Pseudomonadaceae"	11.6907780818857
"T10_432_DAM_B_H_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"Xanthomonadaceae"	38.1636845469723
"T10_432_DAM_B_H_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"low abundance (< 1% RA)"	2.7512459116101
"T10_432_DAM_B_H_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"unclassified"	0.809920125118695
"T10_432_DAM_B_I_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"Caulobacteraceae"	1.33855697029056
"T10_432_DAM_B_I_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"Comamonadaceae"	4.24070705657385
"T10_432_DAM_B_I_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"Oxalobacteraceae"	3.82328249615223
"T10_432_DAM_B_I_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"Pseudomonadaceae"	39.7264586539807
"T10_432_DAM_B_I_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"Xanthomonadaceae"	48.4171680425353
"T10_432_DAM_B_I_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"low abundance (< 1% RA)"	2.11394058112961
"T10_432_DAM_B_I_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"unclassified"	0.339886199337717
"T10_432_DAM_BJ_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"Alcaligenaceae"	3.90247714308041
"T10_432_DAM_BJ_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"Brucellaceae"	5.53619337865646
"T10_432_DAM_BJ_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"Caulobacteraceae"	8.05918053710505
"T10_432_DAM_BJ_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"Comamonadaceae"	11.3849600166706
"T10_432_DAM_BJ_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"Methylophilaceae"	1.64309343335678
"T10_432_DAM_BJ_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"Oxalobacteraceae"	8.11492276835717
"T10_432_DAM_BJ_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"Pseudomonadaceae"	5.10432132531062
"T10_432_DAM_BJ_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"Xanthomonadaceae"	49.9908832799354
"T10_432_DAM_BJ_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"low abundance (< 1% RA)"	5.00586074861296
"T10_432_DAM_BJ_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"unclassified"	1.25810736891459
"T10_432_DAM_B_K_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"Alcaligenaceae"	8.23991064869288
"T10_432_DAM_B_K_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"Caulobacteraceae"	6.41943749290744
"T10_432_DAM_B_K_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"Comamonadaceae"	4.01662794378513
"T10_432_DAM_B_K_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"Microbacteriaceae"	4.34452812834097
"T10_432_DAM_B_K_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"Oxalobacteraceae"	1.62277741609876
"T10_432_DAM_B_K_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"Pseudomonadaceae"	2.33830459478346
"T10_432_DAM_B_K_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"Rhizobiaceae"	2.24453350375383
"T10_432_DAM_B_K_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"Xanthomonadaceae"	65.7747463103763
"T10_432_DAM_B_K_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"low abundance (< 1% RA)"	3.3321587060784
"T10_432_DAM_B_K_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"unclassified"	1.66697525518279
"T10_432_DAM_B_L_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"Alcaligenaceae"	2.99604450207582
"T10_432_DAM_B_L_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"Brucellaceae"	1.46723910603568
"T10_432_DAM_B_L_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"Caulobacteraceae"	7.60316439833934
"T10_432_DAM_B_L_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"Comamonadaceae"	2.94809907269181
"T10_432_DAM_B_L_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"Methylophilaceae"	1.26074685902954
"T10_432_DAM_B_L_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"Microbacteriaceae"	2.08508134377963
"T10_432_DAM_B_L_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"Oxalobacteraceae"	1.15395931176515
"T10_432_DAM_B_L_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"Pseudomonadaceae"	10.7708317442329
"T10_432_DAM_B_L_2"	"S_polyrhiza432_9509"	"treated_tissue"	"SD_treated"	"10"	"Rhizobiaceae"	7.02563990803195
