"feature_id"	"median_clr"	"Phylum"	"Family"	"Genus"	"Species"	"asv_type"	"asv_prevalence"
"26bbe78ef43b0913f84c3bfd3be62af4"	-0.574308984555763	"Proteobacteria"	""	""	""	"WWDAB"	"less_25_percent"
"26e2aabdca86cec3bb3e4283c5d9ab6c"	-0.709717565018218	"Proteobacteria"	"Comamonadaceae"	""	""	"WWDAB"	"less_25_percent"
"274d5f729ad23a0e4705ef10ae6296d1"	-0.709717565018218	"Proteobacteria"	"Moraxellaceae"	"Perlucidibaca"	""	"WWDAB"	"one_sample"
"27653c4313d8885f010848344fb8dbbd"	-0.709717565018218	"Bacteroidetes"	"Sphingobacteriaceae"	""	""	"WWDAB"	"one_sample"
"2783aad6edadbf4382422265aba85089"	-0.220705255417723	"Proteobacteria"	NA	NA	NA	"WWDAB-WW_t0"	"less_50_percent"
"281f47b4698f3bc0c4d69e32f95c0014"	-0.399071914979398	"Actinobacteria"	"Mycobacteriaceae"	"Mycobacterium"	""	"WWDAB-WW_t0"	"less_25_percent"
"2820cf3a6046e0c05937791f56c5f8d1"	-0.791478596697171	"Proteobacteria"	""	""	""	"WWDAB"	"one_sample"
"282e803c1dc1671daf561537008fafce"	-0.709717565018218	"Actinobacteria"	"Microbacteriaceae"	NA	NA	"WWDAB"	"one_sample"
"28374cdcc891465a52ce7f9c7f9f2418"	-0.436510289058662	"Proteobacteria"	"Oxalobacteraceae"	""	""	"WWDAB"	"less_50_percent"
"28378bf628c5ac11d424909620d709c2"	-0.709717565018218	"Gemmatimonadetes"	""	""	""	"WWDAB"	"less_25_percent"
"2842094965e641d2b537caaab255c8b5"	-0.709717565018218	"Firmicutes"	"Bacillaceae"	"Bacillus"	""	"WWDAB"	"one_sample"
"2859f031167b2c14f3458f26f5ae022c"	-0.791478596697171	"Proteobacteria"	"Rhodospirillaceae"	"Azospirillum"	""	"WWDAB"	"one_sample"
"286455fb9010281f41c5a9de9e5a731f"	-0.791478596697171	"Bacteroidetes"	"Cytophagaceae"	"Spirosoma"	""	"WWDAB"	"one_sample"
"28afc3e4902fb257b5d1529fc8b0a642"	-0.574308984555763	"Bacteroidetes"	"Chitinophagaceae"	"Sediminibacterium"	""	"WWDAB"	"one_sample"
"28b8944f07b2e0b4667677807c7c412f"	-0.399071914979398	"Proteobacteria"	"Oxalobacteraceae"	""	""	"WWDAB-WW_t0"	"less_50_percent"
"28c88b450bea58160189431027f00f38"	-0.791478596697171	"Bacteroidetes"	"Sphingobacteriaceae"	"Pedobacter"	""	"WWDAB"	"one_sample"
"28f9d42296b309b8f4794193078820be"	-0.590161956205664	"Proteobacteria"	"Oxalobacteraceae"	""	""	"WWDAB"	"one_sample"
"291691e04734bfb00ddb0badb41d0327"	-0.436510289058662	"Proteobacteria"	"Oxalobacteraceae"	""	""	"WWDAB"	"less_75_percent"
"29ed6521e8bbf3add7c23f3b7ef8fd6b"	17.9454817333483	"Proteobacteria"	"Methylophilaceae"	NA	NA	"WWDAB-WW_t0"	"less_100_percent"
"2a781bb38a222508f5f834d26c881619"	-0.791478596697171	"Proteobacteria"	"Pseudomonadaceae"	"Pseudomonas"	NA	"WWDAB"	"less_25_percent"
"2b5bc2b186b280229b10db9dd250baed"	-0.63137698575423	"Proteobacteria"	"Oxalobacteraceae"	""	""	"WWDAB"	"less_25_percent"
"2b8bbfb3c0524b988251751db056841c"	-0.791478596697171	"Proteobacteria"	"Acetobacteraceae"	""	""	"WWDAB"	"one_sample"
"2c4d0baae93cb7c3cbfdc3f750e5317d"	-0.709717565018218	"Proteobacteria"	"Moraxellaceae"	"Psychrobacter"	"pulmonis"	"WWDAB"	"one_sample"
"2c83572ecd07a7ed01f8b51a12692b88"	-0.709717565018218	"Firmicutes"	"Ruminococcaceae"	NA	NA	"WWDAB"	"one_sample"
"2ccc903aa293c62dae27e15a5d2055c2"	-0.791478596697171	"Proteobacteria"	"Caulobacteraceae"	NA	NA	"WWDAB"	"one_sample"
"2cecfccac681e219124851662310fac0"	-0.709717565018218	"Proteobacteria"	NA	NA	NA	"WWDAB"	"one_sample"
"2cfe07151ea78612cba650b3ebd1ef56"	-0.436510289058662	"Proteobacteria"	"Comamonadaceae"	""	""	"WWDAB-WW_t0"	"less_25_percent"
"2d6135d94da1077a509e7ceaf7763399"	-0.590161956205664	"Proteobacteria"	"Bradyrhizobiaceae"	"Bosea"	"genosp."	"WWDAB"	"less_50_percent"
"2ebb3b9ece21027c67162956d9f74a60"	-0.54420143955371	"Proteobacteria"	"Comamonadaceae"	""	""	"WWDAB"	"less_75_percent"
"2ed6963403733fe809a66c8b86f3f5bf"	-0.590161956205664	"Bacteroidetes"	"Flavobacteriaceae"	"Flavobacterium"	"succinicans"	"WWDAB"	"one_sample"
"2ee97b6f3dac8169cedd0e73effb768c"	-0.709717565018218	"Proteobacteria"	"Comamonadaceae"	""	""	"WWDAB"	"one_sample"
"2f25a4b18674813590d000f6e1622851"	-0.574308984555763	"Bacteroidetes"	"Chitinophagaceae"	""	""	"WWDAB-WW_t0"	"one_sample"
"2f39b84fa7fba23390ae37107bddf208"	14.1771312718333	"Proteobacteria"	"Bradyrhizobiaceae"	"Bradyrhizobium"	""	"WWDAB-WW_t0"	"less_100_percent"
"2f6c4e0e18aaed97f7394bf5c9eba80e"	10.9494557321773	"Proteobacteria"	NA	NA	NA	"WWDAB-WW_t0"	"less_50_percent"
"303dfc2c21579efdb1c7feaf25a5d97e"	-0.791478596697171	"Proteobacteria"	"Bradyrhizobiaceae"	"Bradyrhizobium"	""	"WWDAB"	"one_sample"
"3071919b53aae2caf4c058fcdfaec1b2"	-0.709717565018218	"Proteobacteria"	"Rhodospirillaceae"	""	""	"WWDAB"	"one_sample"
"3114e6e2247cfde6754a36dce2362713"	-0.63137698575423	"Proteobacteria"	"Pseudomonadaceae"	"Pseudomonas"	""	"WWDAB-DAB_t0"	"less_75_percent"
"315cd5e88e05d021831af4cb8ae3faea"	-0.791478596697171	"Actinobacteria"	"Micrococcaceae"	"Micrococcus"	"luteus"	"WWDAB"	"one_sample"
"31b6b1af90bf0ca948b27cc8bca4b66d"	-0.709717565018218	"Firmicutes"	"Staphylococcaceae"	"Staphylococcus"	NA	"WWDAB"	"one_sample"
"323119d9595c94a8a5ccd0b712bf2d21"	17.0483509897179	"Proteobacteria"	"Comamonadaceae"	"Polaromonas"	""	"WWDAB-WW_t0"	"less_100_percent"
"327853826922343c1c7e4fa64f222500"	-0.639469241369609	"Proteobacteria"	"Xanthomonadaceae"	""	""	"WWDAB"	"one_sample"
"32a24801dfd7b6eb515e5961b7a411fe"	-0.791478596697171	"Bacteroidetes"	"Cytophagaceae"	"Spirosoma"	""	"WWDAB"	"less_25_percent"
"32b472f3394081a8d82edd4ec3c7f9ec"	-0.709717565018218	"Proteobacteria"	"Methylophilaceae"	NA	NA	"WWDAB"	"less_25_percent"
"32b909d7cc2228e7490252334988884c"	-0.791478596697171	"Actinobacteria"	"Dermacoccaceae"	"Dermacoccus"	""	"WWDAB"	"one_sample"
"32d5cca1930632a95b55dfead7a1b5dd"	-0.709717565018218	"Proteobacteria"	"Bradyrhizobiaceae"	NA	NA	"WWDAB"	"one_sample"
"32e4993cb35450ee8570fc30f8bb2990"	-0.791478596697171	"Chloroflexi"	""	""	""	"WWDAB"	"one_sample"
"32f353aa55d9c8cfafce458f45db1511"	18.321356892241	"Proteobacteria"	"Caulobacteraceae"	"Asticcacaulis"	"biprosthecium"	"WWDAB-WW_t0"	"less_100_percent"
"3301a6a1c7ea55996d5a0b54b6f507eb"	10.3020985224825	"Proteobacteria"	"Bradyrhizobiaceae"	"Bosea"	"genosp."	"WWDAB"	"less_75_percent"
"33327bc4a8c5bd67534bde08b21ccc27"	-0.639469241369609	"Firmicutes"	"Paenibacillaceae"	"Paenibacillus"	""	"WWDAB-DAB_t0"	"less_25_percent"
"33e7d4fe81189ae9869d1bb9ad699bf9"	-0.791478596697171	"Bacteroidetes"	"Chitinophagaceae"	""	""	"WWDAB"	"one_sample"
"33e93347e2638e47c6a9ea676f6c9e45"	-0.709717565018218	"Proteobacteria"	"Burkholderiaceae"	"Burkholderia"	""	"WWDAB"	"one_sample"
"3474856237101d47d7883ca23bdc6f3a"	-0.791478596697171	"Firmicutes"	"Paenibacillaceae"	"Paenibacillus"	""	"WWDAB"	"one_sample"
"34b67b060100a3fee407305fb8ce50a9"	-0.791478596697171	"Proteobacteria"	NA	NA	NA	"WWDAB"	"one_sample"
"34db2eeb573fdc615361717f620420fa"	-0.791478596697171	"Proteobacteria"	"Sphingomonadaceae"	""	""	"WWDAB"	"one_sample"
"3515426aa8147ff3615e88ee189f5063"	-0.709717565018218	"Firmicutes"	""	""	""	"WWDAB"	"one_sample"
"3515e2af2f3dbdf0121d5d5db26cb92b"	-0.63137698575423	"Proteobacteria"	"Methylophilaceae"	NA	NA	"WWDAB"	"less_50_percent"
"352c4cf2ada03e953369d630d936b249"	-0.574308984555763	"Proteobacteria"	"Comamonadaceae"	NA	NA	"WWDAB"	"less_25_percent"
"3555ca722562c6d3186ff5203b6d996c"	-0.791478596697171	"Proteobacteria"	"Bradyrhizobiaceae"	"Bradyrhizobium"	""	"WWDAB"	"less_25_percent"
"358c16d2bc5cf48b875a4f074e4ce0f5"	-0.791478596697171	"Proteobacteria"	"Hyphomicrobiaceae"	"Rhodoplanes"	""	"WWDAB"	"one_sample"
"35d8b2c878039664a6e98728f9577619"	-0.791478596697171	"Bacteroidetes"	"Porphyromonadaceae"	"Porphyromonas"	"endodontalis"	"WWDAB"	"one_sample"
"35fee43b779914fad7da280fd97c502e"	-0.615515178371718	"Actinobacteria"	"Microbacteriaceae"	"Salinibacterium"	NA	"WWDAB"	"less_50_percent"
"366d0c956a1c6cf8c18e23ade8efd097"	-0.531374507507008	"Proteobacteria"	NA	NA	NA	"WWDAB"	"less_25_percent"
"3671d62547da333dcbd3210c85de7f7d"	-0.791478596697171	"Firmicutes"	"Lachnospiraceae"	""	""	"WWDAB"	"one_sample"
"36d287d15ad3b50bd207eee5fefffec8"	-0.709717565018218	"Firmicutes"	"Paenibacillaceae"	"Paenibacillus"	""	"WWDAB"	"one_sample"
"37793e0d5d9ab844bd1b4567d0ce6d42"	-0.791478596697171	"Proteobacteria"	"Oxalobacteraceae"	""	""	"WWDAB"	"less_25_percent"
"37a69fef0ca4f05883a195490feaf373"	-0.709717565018218	"Proteobacteria"	"Comamonadaceae"	NA	NA	"WWDAB"	"less_25_percent"
"37af7466856c14dd6ef394b334124d19"	-0.590161956205664	"Proteobacteria"	"Caulobacteraceae"	"Phenylobacterium"	""	"WWDAB"	"less_50_percent"
"37b1c5d6978ef0cfdb8bfb9ffdb941e4"	-0.791478596697171	"Firmicutes"	"Paenibacillaceae"	"Paenibacillus"	""	"WWDAB-DAB_t0"	"one_sample"
"37ed28c21180059adfbae0b9cd6aa62d"	11.6964373235704	"Proteobacteria"	"Caulobacteraceae"	"Phenylobacterium"	""	"WWDAB-WW_t0"	"less_50_percent"
"387211cfe1c99fca7c959d1d6c65f09c"	-0.54420143955371	"Proteobacteria"	"Oxalobacteraceae"	NA	NA	"WWDAB-WW_t0"	"one_sample"
"388345c73bc6258c4e05c7f10c078556"	18.963765740571	"Proteobacteria"	"Oxalobacteraceae"	"Janthinobacterium"	"lividum"	"WWDAB-WW_t0"	"conserved"
"38c249cebf1ab24e54e0e857cc9ac11d"	-0.709717565018218	"Proteobacteria"	"Sphingomonadaceae"	"Sphingomonas"	""	"WWDAB"	"less_25_percent"
"399ec07c3b5e348bf915c33d53f2a283"	-0.791478596697171	"Actinobacteria"	"Corynebacteriaceae"	"Corynebacterium"	""	"WWDAB"	"less_25_percent"
"39b48d2d31c88858d08f902c956e15ff"	-0.791478596697171	"Proteobacteria"	""	""	""	"WWDAB"	"one_sample"
"39eec099d1b3b437759706afb46a73e8"	-0.639469241369609	"Verrucomicrobia"	"Verrucomicrobiaceae"	"Prosthecobacter"	""	"WWDAB"	"one_sample"
"3a21878c378a6f55584b56e81e5178d9"	-0.791478596697171	"Proteobacteria"	"Rhodospirillaceae"	"Azospirillum"	"brasilense"	"WWDAB"	"one_sample"
"3a5eb0480c4dca979089d45ca5bcecc3"	-0.791478596697171	"Proteobacteria"	NA	NA	NA	"WWDAB"	"one_sample"
"3b337caed40a95a5616e390799f74912"	14.7574557329314	"Proteobacteria"	"Bradyrhizobiaceae"	NA	NA	"WWDAB-WW_t0"	"less_50_percent"
"3b968ab7824430d049a8fc0d9c1bc1c9"	-0.791478596697171	"Firmicutes"	"Bacillaceae"	"Bacillus"	""	"WWDAB"	"one_sample"
"3c397d3dbda0e00546e92f1f7f7bc54e"	-0.589874155155151	"Proteobacteria"	"Oxalobacteraceae"	""	""	"WWDAB"	"less_25_percent"
"3c54c6fe3ff16c1df88126858c798f20"	-0.791478596697171	"SAR406"	NA	NA	NA	"WWDAB"	"one_sample"
"3c80500e6605f70be8db0af00773cb6e"	-0.791478596697171	"Proteobacteria"	"Comamonadaceae"	""	""	"WWDAB"	"one_sample"
"3cb8c1951f5194250fb25f0413426088"	-0.547568243315924	"Proteobacteria"	"Legionellaceae"	""	""	"WWDAB-WW_t0"	"one_sample"
"3ccb8d5b7f50e1f716482def342e23b5"	-0.791478596697171	"Bacteroidetes"	"Cytophagaceae"	"Spirosoma"	""	"WWDAB"	"one_sample"
"3ccfd095ea443d1f38e5f43ea6243723"	15.7952410435184	"Proteobacteria"	"Comamonadaceae"	""	""	"WWDAB"	"conserved"
"3cf41e5a05cc84ac4bec776634a007f9"	-0.791478596697171	"Firmicutes"	"Paenibacillaceae"	"Paenibacillus"	""	"WWDAB"	"one_sample"
"3d032825b0e8d7a7249937808f8ac919"	-0.590161956205664	"Proteobacteria"	"Rhodocyclaceae"	"Sulfuritalea"	""	"WWDAB-WW_t0"	"one_sample"
"3d460b5ff3eaa3c481f8adafe3ff3266"	-0.791478596697171	"Actinobacteria"	"Corynebacteriaceae"	"Corynebacterium"	""	"WWDAB"	"one_sample"
"3dbc6910ebc3fe1423f35d1e49730590"	-0.709717565018218	"Firmicutes"	"Bacillaceae"	"Bacillus"	NA	"WWDAB"	"one_sample"
"3e447e890d911a8f1c60a731a250fb79"	-0.709717565018218	"Proteobacteria"	"Alcaligenaceae"	""	""	"WWDAB"	"one_sample"
"3eb0f49429810706d1b15958b2527836"	-0.33368255561196	"Proteobacteria"	NA	NA	NA	"WWDAB-WW_t0"	"less_50_percent"
"3eb566de81c7a130cc4883b6290e7c37"	-0.791478596697171	"Proteobacteria"	"Comamonadaceae"	""	""	"WWDAB"	"one_sample"
"3ed280ed3c1eebe93c69ff53ec423ebb"	-0.220705255417723	"Proteobacteria"	"Caulobacteraceae"	"Mycoplana"	""	"WWDAB-WW_t0"	"less_25_percent"
"3f5d68e8a3e7f35bca0c52abf877bfbd"	-0.709717565018218	"Firmicutes"	"Bacillaceae"	"Bacillus"	NA	"WWDAB"	"one_sample"
"3f8773a1e46800a6248230b69f42edab"	-0.399071914979398	"Proteobacteria"	"Comamonadaceae"	NA	NA	"WWDAB"	"less_50_percent"
"3fe80f1e0c743399de4930b59780032d"	-0.436510289058662	"Proteobacteria"	"Bradyrhizobiaceae"	NA	NA	"WWDAB-WW_t0"	"less_25_percent"
"4048249fbd8a922fe645d2d56c386cd2"	-0.590161956205664	"Firmicutes"	"Bacillaceae"	"Bacillus"	""	"WWDAB"	"less_25_percent"
"407196f055db368ae94da7905c932881"	-0.791478596697171	"Acidobacteria"	"Holophagaceae"	"Geothrix"	""	"WWDAB"	"one_sample"
"4092411e6c8813d218e11a7aaedf0abb"	-0.709717565018218	"Proteobacteria"	""	""	""	"WWDAB"	"less_25_percent"
"409fe736a7e7a4dcf8f0a5002e2756f9"	-0.791478596697171	"Proteobacteria"	"Moraxellaceae"	"Enhydrobacter"	""	"WWDAB"	"one_sample"
"40bb322f00da1a9976fea19e3d550551"	-0.791478596697171	"Proteobacteria"	"Sphingomonadaceae"	"Novosphingobium"	""	"WWDAB"	"one_sample"
"40be4686299239d3ad9b9a3abc391288"	-0.709717565018218	"Proteobacteria"	""	""	""	"WWDAB"	"one_sample"
"40e27b3da29fc6d1bff9ac35bbed2143"	-0.709717565018218	"Proteobacteria"	"Comamonadaceae"	"Polaromonas"	""	"WWDAB"	"one_sample"
"40e9d65e4ecd99c291bd7ecaef45c544"	-0.574308984555763	"Proteobacteria"	"Oxalobacteraceae"	""	""	"WWDAB"	"less_25_percent"
"40f62c390aedd549e4d989a7e2cdc1d1"	-0.709717565018218	"Proteobacteria"	"Pasteurellaceae"	"Haemophilus"	"parainfluenzae"	"WWDAB-WW_t0"	"one_sample"
"410e383a00190eb71e8d501bdfcb41f7"	-0.791478596697171	"Actinobacteria"	"Streptomycetaceae"	"Streptomyces"	""	"WWDAB"	"one_sample"
"41987e663cf24973559a21bd0f250c34"	-0.63137698575423	"Bacteroidetes"	"Sphingobacteriaceae"	"Pedobacter"	""	"WWDAB"	"one_sample"
"421b6a4f8997ea5fec421b9a2ea145db"	-0.639469241369609	"Proteobacteria"	"Xanthomonadaceae"	"Rhodanobacter"	NA	"WWDAB"	"less_50_percent"
"421cf9d8dff34b419036280fa563e377"	-0.791478596697171	"Actinobacteria"	"Streptomycetaceae"	"Streptomyces"	""	"WWDAB"	"one_sample"
"422f50fa7d3816c0e8c7fe639d1bec53"	-0.791478596697171	"Proteobacteria"	"Oxalobacteraceae"	"Ralstonia"	""	"WWDAB"	"one_sample"
"42844ebc2d9f7ac7d616bb803d9bdac8"	-0.531374507507008	"Proteobacteria"	"Bradyrhizobiaceae"	"Bosea"	"genosp."	"WWDAB-WW_t0"	"less_50_percent"
"42a0627f7656c92493afb8a567b18d83"	-0.791478596697171	"Proteobacteria"	"Comamonadaceae"	""	""	"WWDAB"	"less_25_percent"
"42c38389eb396e0126e199dc2fd3890a"	-0.63137698575423	"Actinobacteria"	"Nocardiaceae"	"Rhodococcus"	""	"WWDAB-WW_t0"	"one_sample"
"42df3b32be2103cafa3f2c8566b48d1c"	-0.791478596697171	"Proteobacteria"	"Pseudomonadaceae"	"Pseudomonas"	""	"WWDAB"	"one_sample"
"42fb3d8a3ecb7e8d413fa988e655a420"	-0.33368255561196	"Proteobacteria"	"Comamonadaceae"	NA	NA	"WWDAB"	"less_50_percent"
"434dd7b4b4eb28466ccf06b79f17ad80"	-0.639469241369609	"Chlamydiae"	NA	NA	NA	"WWDAB"	"one_sample"
"4391f5fd66219157b9cc0ef12b9d2f10"	-0.709717565018218	"Proteobacteria"	"Bradyrhizobiaceae"	"Bradyrhizobium"	""	"WWDAB"	"one_sample"
"43c7bf4f543029fc20817dcec9c4b77c"	-0.791478596697171	"Proteobacteria"	NA	NA	NA	"WWDAB"	"less_25_percent"
"4430aa0224cae75ff9081db21ac27d2d"	-0.709717565018218	"Proteobacteria"	"Comamonadaceae"	"Rhodoferax"	""	"WWDAB"	"less_25_percent"
"4483e94c80d73f846911c7d532d24bdb"	-0.791478596697171	"Proteobacteria"	NA	NA	NA	"WWDAB"	"one_sample"
"46241d1e257c23efc1cd39dc67b040b4"	-0.495359832912964	"Proteobacteria"	"Xanthomonadaceae"	""	""	"WWDAB"	"less_75_percent"
"467c1674b48dbbdde79c4cd6b0f906b1"	-0.709717565018218	"Proteobacteria"	"Sphingomonadaceae"	"Sphingobium"	""	"WWDAB"	"one_sample"
"46b37f4aa629c5ee343b4b9fcb4cf078"	-0.791478596697171	"Firmicutes"	"Staphylococcaceae"	"Staphylococcus"	""	"WWDAB"	"one_sample"
"46bac9270516057a8f842a0a06049a94"	-0.709717565018218	"Proteobacteria"	"Pseudomonadaceae"	"Pseudomonas"	""	"WWDAB-DAB_t0"	"less_25_percent"
"46c2da2ed1bbefe678e0ef57fd7d6f31"	-0.791478596697171	"Proteobacteria"	"Bradyrhizobiaceae"	"Bosea"	"genosp."	"WWDAB"	"one_sample"
"46e947e014bf4eced56e916e7061d644"	-0.791478596697171	"Actinobacteria"	"Microbacteriaceae"	NA	NA	"WWDAB"	"less_50_percent"
"46ef8524e513fc9ea72c97c0752374b9"	-0.63137698575423	"Proteobacteria"	"Xanthomonadaceae"	""	""	"WWDAB"	"less_25_percent"
"4757a209b845ad98f4515ea3b69af4a9"	-0.54420143955371	"Bacteroidetes"	""	""	""	"WWDAB-WW_t0"	"one_sample"
"477bc741db7f960bad07669c5528b573"	-0.590161956205664	"Proteobacteria"	"Comamonadaceae"	""	""	"WWDAB"	"one_sample"
"478075981957b758592928165ee422e2"	-0.436510289058662	"Proteobacteria"	"Oxalobacteraceae"	""	""	"WWDAB-WW_t0"	"one_sample"
"481defe06da57036d54ba9ce6041b8b4"	-0.791478596697171	"Proteobacteria"	""	""	""	"WWDAB"	"one_sample"
"486f148ed75b45a7ec5bd518aacec687"	-0.220705255417723	"Actinobacteria"	"Gordoniaceae"	"Gordonia"	""	"WWDAB-WW_t0"	"one_sample"
"487065234c1bf205eff101c1cdadd06a"	13.3105444536854	"Proteobacteria"	"Comamonadaceae"	NA	NA	"WWDAB-WW_t0"	"less_75_percent"
"488e0ac01571df6885ebd5f418741a77"	-0.791478596697171	"Proteobacteria"	"Pseudomonadaceae"	"Pseudomonas"	""	"WWDAB"	"one_sample"
"489b6ebe8b5c04d29fd4940eb141c297"	-0.791478596697171	"Proteobacteria"	""	""	""	"WWDAB"	"one_sample"
"48a03deac00781403afbfbc52a563cd2"	-0.590161956205664	"Actinobacteria"	"Micrococcaceae"	NA	NA	"WWDAB-WW_t0"	"less_25_percent"
"48b351769ed7903783247fdbd93c3275"	-0.709717565018218	"Firmicutes"	"Bacillaceae"	"Bacillus"	""	"WWDAB"	"less_25_percent"
"48b5ecaef730748f467822681b9a4ec8"	-0.791478596697171	"Proteobacteria"	NA	NA	NA	"WWDAB"	"less_25_percent"
"48c2cedd6ed5a3cb603703adafda2dc8"	-0.709717565018218	"Firmicutes"	"Leuconostocaceae"	"Weissella"	NA	"WWDAB"	"one_sample"
"48c82516e749d4b3229c88a0041d9ff0"	-0.399071914979398	"Proteobacteria"	"Oxalobacteraceae"	"Polynucleobacter"	""	"WWDAB-WW_t0"	"one_sample"
"49205e6c7e9ca599015fc0ff6fc16bd1"	-0.220705255417723	"Proteobacteria"	"Oxalobacteraceae"	""	""	"WWDAB-WW_t0"	"less_50_percent"
"49a0d15a9802454f27dc903278fde7d9"	-0.791478596697171	"Proteobacteria"	"Bradyrhizobiaceae"	"Bosea"	"genosp."	"WWDAB"	"one_sample"
"49a0d4a9ff033801d79b9fc2ec59a256"	-0.220705255417723	"Proteobacteria"	NA	NA	NA	"WWDAB-WW_t0"	"less_25_percent"
"49a7f1b226116553da65fdaec7ac2a14"	17.0826215624055	"Proteobacteria"	"Comamonadaceae"	"Acidovorax"	NA	"WWDAB-WW_t0"	"conserved"
"49cb09b11cb0199b89592ba8d79c8b71"	-0.791478596697171	"Firmicutes"	"Aerococcaceae"	"Aerococcus"	""	"WWDAB"	"one_sample"
"49cdd6f21db8545d52c6e5af5da5fa45"	-0.791478596697171	"Proteobacteria"	""	""	""	"WWDAB"	"one_sample"
"4a2b608de62b483294a68c27de4589b6"	-0.709717565018218	"Proteobacteria"	"Burkholderiaceae"	"Burkholderia"	""	"WWDAB"	"less_25_percent"
"4a657c339fe6d3a461c47615ea766053"	-0.791478596697171	"Proteobacteria"	"Phyllobacteriaceae"	"Mesorhizobium"	""	"WWDAB"	"less_25_percent"
"4aee35e5eb7fc1ab78d0eae9e801e6ff"	-0.63137698575423	"Chlamydiae"	"Parachlamydiaceae"	NA	NA	"WWDAB"	"one_sample"
"4b6719f4867abc75bd7d741ea6db7736"	-0.709717565018218	"Proteobacteria"	"Oxalobacteraceae"	""	""	"WWDAB"	"less_25_percent"
"4b6a655f4e6bcc28ae0a7ca228c82796"	-0.791478596697171	"Actinobacteria"	"Corynebacteriaceae"	"Corynebacterium"	""	"WWDAB"	"one_sample"
"4b6d9da8b8982c678f8b244ef29d18ef"	-0.495359832912964	"Proteobacteria"	"Xanthomonadaceae"	"Rhodanobacter"	NA	"WWDAB"	"less_75_percent"
"4b82b326ddd5d478cd4fcfb209b7b231"	-0.791478596697171	"Firmicutes"	"Staphylococcaceae"	"Staphylococcus"	""	"WWDAB"	"one_sample"
"4bf7f9df0abe349279abacf7ad7c968c"	-0.791478596697171	"Firmicutes"	""	""	""	"WWDAB"	"less_25_percent"
"4c1abdc2d079fcdc75b148908ddd279d"	11.9587334149108	"Nitrospirae"	"Nitrospiraceae"	"Nitrospira"	""	"WWDAB-WW_t0"	"less_25_percent"
"4c9a3bc7c5d86c3f391c403d1aa708da"	-0.709717565018218	"Firmicutes"	"Bacillaceae"	"Bacillus"	""	"WWDAB"	"less_25_percent"
"4ce88005388646ed1fbb2d10d52a2813"	-0.639469241369609	"Actinobacteria"	"Frankiaceae"	""	""	"WWDAB"	"less_50_percent"
"4d15ec41425271c35b1b9385a0abc5c3"	15.6884918497323	"Proteobacteria"	NA	NA	NA	"WWDAB-WW_t0"	"less_100_percent"
"4d7e23ae35b76d3a649137f05852627b"	-0.63137698575423	"Actinobacteria"	"Mycobacteriaceae"	"Mycobacterium"	""	"WWDAB"	"one_sample"
"4e5d1ca89050d85dcb8f22cee6b7ca67"	-0.589874155155151	"Proteobacteria"	"Xanthomonadaceae"	""	""	"WWDAB"	"less_50_percent"
"4ee07d94c03be1b991a615cbde105124"	-0.436510289058662	"Firmicutes"	"Peptostreptococcaceae"	""	""	"WWDAB-WW_t0"	"less_25_percent"
"4f504dff3dfd3576d2e3e1352665998c"	-0.791478596697171	"Proteobacteria"	""	""	""	"WWDAB"	"one_sample"
"4fb41739bdb96b014923f443a475c0c3"	-0.590161956205664	"Proteobacteria"	"Comamonadaceae"	""	""	"WWDAB-WW_t0"	"less_50_percent"
"4fbb41501f7b9c36663275565326f120"	-0.63137698575423	"Proteobacteria"	"Piscirickettsiaceae"	""	""	"WWDAB"	"one_sample"
"4fdececcbe69b89a6b66ce8d73c48525"	-0.589874155155151	"Proteobacteria"	"Hyphomicrobiaceae"	"Devosia"	""	"WWDAB-WW_t0"	"one_sample"
"5067203bd42ba3060df105c01f066d3f"	-0.531374507507008	"Proteobacteria"	"Sphingomonadaceae"	"Sphingobium"	""	"WWDAB"	"less_50_percent"
"508c119a6b9d0ec945d3651da34f6f7e"	-0.709717565018218	"Proteobacteria"	"Moraxellaceae"	"Acinetobacter"	""	"WWDAB"	"one_sample"
"50dbb1e93dc68ae7572834f7447d5ae4"	-0.791478596697171	"Firmicutes"	"Enterococcaceae"	"Enterococcus"	NA	"WWDAB"	"one_sample"
"510b76c3e4645c2895cdccab6454dc14"	-0.791478596697171	"Proteobacteria"	"Comamonadaceae"	"Thiomonas"	""	"WWDAB"	"one_sample"
"5124a2034c6145078a2fb58b7932b05d"	-0.791478596697171	"Proteobacteria"	""	""	""	"WWDAB"	"one_sample"
"5137c3bd6737b7d1d2021ff7fe6ff0c3"	-0.709717565018218	"Proteobacteria"	"Xanthomonadaceae"	NA	NA	"WWDAB"	"one_sample"
"514e9b175d8a65469c54494008b6cf1e"	-0.709717565018218	"Firmicutes"	"Paenibacillaceae"	"Paenibacillus"	""	"WWDAB"	"less_25_percent"
"5168af1e940b6ea5aee575d19bbbf5f6"	14.2825610130982	"Proteobacteria"	"Sphingomonadaceae"	"Novosphingobium"	""	"WWDAB"	"less_75_percent"
"516a4bfb67cfbffc9e26484929e767a4"	11.4965222930104	"Proteobacteria"	"Coxiellaceae"	""	""	"WWDAB-WW_t0"	"less_25_percent"
"519eb280bbb7c26a3efacfbb14416f7c"	-0.63137698575423	"Proteobacteria"	"Xanthobacteraceae"	"Xanthobacter"	NA	"WWDAB"	"less_50_percent"
