"feature_id"	"Phylum"	"Family"	"Genus"	"tissue"	"t0"	"t2"	"t7"
"e87db2c6c6358a643e04819a26d83c66"	"Proteobacteria"	"Rhodocyclaceae"	"Hydrogenophilus"	"S_polyrhiza432_9509"	-0.27546074132008	-1.52139665927033	-2.42872951404723
"e9d61cdfb718cb9c8c892531a6f1b1fb"	"Actinobacteria"	"Actinomycetaceae"	"Actinomyces"	"L_minor370_DWC112"	6.83908678502506	-1.39446682980726	-2.41240899735665
"e9d61cdfb718cb9c8c892531a6f1b1fb"	"Actinobacteria"	"Actinomycetaceae"	"Actinomyces"	"S_polyrhiza432_9509"	-0.27546074132008	-1.52139665927033	-2.44528308037606
"eb45d4246a3bfc50885a9663012db5b4"	"Proteobacteria"	"Pseudomonadaceae"	"Pseudomonas"	"L_minor370_DWC112"	8.59453484198736	-1.16219599433656	-2.41240899735665
"eb45d4246a3bfc50885a9663012db5b4"	"Proteobacteria"	"Pseudomonadaceae"	"Pseudomonas"	"S_polyrhiza432_9509"	-0.27546074132008	-1.52139665927033	-2.44528308037606
"eb4906f2025583cb35635cd9add1a663"	"Proteobacteria"	"Moraxellaceae"	"Acinetobacter"	"L_minor370_DWC112"	-0.304805471224029	-1.39446682980726	13.7759021150808
"eb4906f2025583cb35635cd9add1a663"	"Proteobacteria"	"Moraxellaceae"	"Acinetobacter"	"S_polyrhiza432_9509"	7.25118403742768	-1.04800320329078	-2.42872951404723
"eebcbd5159f222871185779f6faca02e"	"Proteobacteria"	"Phyllobacteriaceae"	"Mesorhizobium"	"L_minor370_DWC112"	7.17810921286482	21.6653899432686	19.7464639077328
"eebcbd5159f222871185779f6faca02e"	"Proteobacteria"	"Phyllobacteriaceae"	"Mesorhizobium"	"S_polyrhiza432_9509"	13.3908742337566	-1.52139665927033	-2.44528308037606
"f1046a06e35dc408c8490155f2475e58"	"Proteobacteria"	"Pseudomonadaceae"	"Pseudomonas"	"L_minor370_DWC112"	8.38278638238409	19.0589300149602	16.6260065754817
"f1046a06e35dc408c8490155f2475e58"	"Proteobacteria"	"Pseudomonadaceae"	"Pseudomonas"	"S_polyrhiza432_9509"	7.66088872117371	-1.52139665927033	-2.44528308037606
"f1e58b0b5b846e4d1cd8465a6856a075"	"Proteobacteria"	"Rhizobiaceae"	"Agrobacterium"	"L_minor370_DWC112"	-0.304805471224029	15.3763496058771	15.5197429580912
"f1e58b0b5b846e4d1cd8465a6856a075"	"Proteobacteria"	"Rhizobiaceae"	"Agrobacterium"	"S_polyrhiza432_9509"	15.4016466153273	12.9198720089285	13.1842566922861
"f28a2d388b3e3cd7b6defff23e5585f6"	"Proteobacteria"	"Pseudomonadaceae"	"Pseudomonas"	"L_minor370_DWC112"	-0.304805471224029	20.6716921931535	18.1986046212069
"f28a2d388b3e3cd7b6defff23e5585f6"	"Proteobacteria"	"Pseudomonadaceae"	"Pseudomonas"	"S_polyrhiza432_9509"	7.43716360440515	-1.52139665927033	-2.44528308037606
"f81290108be8d5587b31d19041bf7b1e"	"Firmicutes"	"Bacillaceae"	"Bacillus"	"L_minor370_DWC112"	6.97059797698813	5.67097149320177	4.30026452835976
"f81290108be8d5587b31d19041bf7b1e"	"Firmicutes"	"Bacillaceae"	"Bacillus"	"S_polyrhiza432_9509"	6.49997276116037	-1.52139665927033	4.42885284084948
"f915c3b1ceaf78a4d8a993ee65116497"	"Proteobacteria"	"Caulobacteraceae"	"Caulobacter"	"L_minor370_DWC112"	-0.304805471224029	19.4117816862957	20.3895258089749
"f915c3b1ceaf78a4d8a993ee65116497"	"Proteobacteria"	"Caulobacteraceae"	"Caulobacter"	"S_polyrhiza432_9509"	6.75120525259526	-1.52139665927033	-2.44528308037606
"fa0ce3b2d63c400a8c4d991b835758ba"	"Proteobacteria"	"Alteromonadaceae"	"Cellvibrio"	"L_minor370_DWC112"	-0.304805471224029	-1.39446682980726	16.8584862879898
"fa0ce3b2d63c400a8c4d991b835758ba"	"Proteobacteria"	"Alteromonadaceae"	"Cellvibrio"	"S_polyrhiza432_9509"	6.55770674621826	15.5616516980243	21.4405911663079
